Tourist_ID,Age,Gender,Region,Travel_Group_Size,Duration_of_Stay,Season_of_Visit,Type_of_Accommodation,Purpose_of_Visit,Number_of_Previous_Visits,Spending_per_Day,Distance_from_Home_Country,Satisfaction_Rating,Weather_Conditions,Major_Attractions_Visited,Participation_in_Local_Events,Interaction_with_Locals,Recommendation_Likelihood,Social_Media_Shares,Revisit_Intention
aaf78c67-51d0-4109-bc90-2838d8741408,17,Other,Asian-Others,8,0.07142857142857142,Fall,HomeStay,Family,6,0.28314085492085433,3972,0.6610720061299584,Snowy,1,Yes,0.0,0.528963245770066,0.2222222222222222,0
8ccc9cea-109f-48ee-b5a4-720058f0dd23,27,Male,North American,7,0.10714285714285714,Summer,Hostel,Education,9,0.2834712827647057,1154,0.10660881638823555,Sunny,0,Yes,1.0,0.9285751833484807,0.2222222222222222,0
4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,42,Other,Europe,8,0.14285714285714285,Spring,Hostel,Family,2,0.48203896486549425,480,0.48701223949721306,Cloudy,2,Yes,1.0,0.4289465245026284,0.1111111111111111,0
b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,63,Female,South American,7,0.0,Winter,Hotel,Business,3,0.7195116840204595,3182,0.697416664694873,Rainy,1,No,1.0,0.8703706070251036,0.2222222222222222,1
2c913a7c-a340-4f08-b341-91b8ed6522b4,39,Male,North American,6,0.10714285714285714,Fall,Hotel,Tourism,1,0.35852020064993273,2491,0.5293943480681286,Snowy,3,No,0.0,0.44916718759671026,1.0,0
3967e60a-823d-4107-9c8a-c066cb2fafa3,47,Other,North American,7,0.39285714285714285,Summer,Hotel,Business,2,0.6098904896070615,1692,0.39095116583272005,Snowy,4,Yes,1.0,0.9798966183919721,0.0,0
cac4d0eb-3373-430e-bc31-a5971f119c0f,52,Male,South American,5,0.9642857142857143,Winter,Hostel,Business,8,0.3821543640496431,4361,0.6215622550483514,Rainy,0,Yes,0.5,0.9604667376464219,0.2222222222222222,1
7e7838c9-ca55-438b-bc9a-be10238d6f44,67,Female,Asian-Others,7,0.9285714285714285,Winter,Hotel,Tourism,2,0.30413237027420903,2847,0.9688471044107,Rainy,3,Yes,0.0,0.3292498090311089,0.8888888888888888,0
9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,20,Female,Asian-Others,1,0.8214285714285714,Monsoon,Hostel,Business,4,0.024250873066266013,2489,0.09370364658951899,Rainy,1,No,0.0,0.8864951760491231,0.3333333333333333,0
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,58,Other,South American,1,0.3214285714285714,Winter,Hostel,Tourism,1,0.0032891489599410767,3653,0.38928894680394144,Sunny,2,No,1.0,0.8481513373724124,0.2222222222222222,0
e25df9a8-9ca8-45c4-a138-afe08d38bbd8,59,Female,Asian-SAARC,9,0.7857142857142857,Summer,Resort,Family,3,0.22675663957915898,3127,0.40590556251160137,Rainy,0,No,0.5,0.21069597584122615,0.7777777777777777,0
65edcfe3-4f2d-4d3f-90d4-de39161237c9,46,Male,South American,5,0.8571428571428571,Summer,Hotel,Business,6,0.40609482245989303,1307,0.5765424709455182,Rainy,1,Yes,0.0,0.6246465040035573,0.0,1
7a89cbeb-b807-478a-b788-f5d1ffe575f6,59,Female,South American,5,0.7142857142857143,Fall,Resort,Tourism,6,0.8512961908435761,3953,0.15106293105878996,Sunny,0,Yes,1.0,0.07258428041931717,0.4444444444444444,0
68d0a2a8-c4e7-47dd-a929-de738693fd9d,61,Male,Asian-Others,3,0.9999999999999999,Fall,HomeStay,Education,2,0.7984781596096336,644,0.1755709211252007,Snowy,1,Yes,0.5,0.8372417092428744,0.0,0
20156a72-12e1-43a6-932c-ae01d2c65ee4,35,Male,Asian-Others,5,0.8928571428571428,Fall,HomeStay,Business,4,0.26674534643168457,3181,0.2844650598599455,Rainy,4,Yes,1.0,0.17453171250767954,0.6666666666666666,0
12fc7a87-a470-4d48-9128-b9b1f8ede0ca,30,Female,South American,3,0.6785714285714285,Winter,HomeStay,Family,0,0.24410290484648012,3763,0.9560578372758254,Cloudy,2,Yes,1.0,0.0707151286103404,0.4444444444444444,0
8471b4b0-ae1b-4f69-b740-d83173318749,68,Other,South American,9,0.8214285714285714,Winter,Hostel,Tourism,9,0.22687112191559516,2339,0.7339378174987664,Snowy,4,No,0.0,0.4003907210751845,0.1111111111111111,0
d43cdd6d-e0c1-4f1e-a0da-897258321ee4,35,Female,South American,9,0.8571428571428571,Monsoon,Hostel,Business,9,0.3388735597516449,2467,0.6614054524265872,Cloudy,1,No,0.0,0.5772392435765408,0.0,1
96792482-a3c9-48e4-8d22-38e6c7bf4fbc,25,Male,Asian-Others,6,0.42857142857142855,Fall,Hostel,Business,9,0.4979587503565247,3873,0.8169208792554369,Rainy,3,No,1.0,0.8554629363968969,0.6666666666666666,1
21084dd9-f75d-4e3c-848d-56502e9522d6,51,Male,South American,1,0.7857142857142857,Spring,Hotel,Business,0,0.43838143546193387,2727,0.12642502630062377,Sunny,4,No,0.0,0.9748867439800827,0.0,0
de431e06-e924-4069-80bb-ae526ec01269,50,Female,South American,7,0.4642857142857143,Monsoon,Resort,Family,4,0.21781520165660323,4031,0.8593645263372959,Sunny,3,No,0.0,0.43969647187162186,0.2222222222222222,0
84a2576c-1fc9-45f8-94d6-07350e2f8958,49,Other,Oceania,7,0.7857142857142857,Spring,Hostel,Tourism,9,0.12992501033125908,2574,0.5944367602612599,Sunny,1,Yes,0.5,0.06033881442814673,0.5555555555555556,0
2976aab2-2a26-4770-8ddb-1b36272c0588,33,Other,Asian-SAARC,4,0.14285714285714285,Winter,Resort,Education,8,0.011959603684116596,3230,0.334513472082558,Rainy,2,No,0.5,0.7495744506919048,0.5555555555555556,0
39b86bb2-b596-4a7c-af4a-fa885299e505,34,Male,Europe,8,0.10714285714285714,Monsoon,Resort,Education,0,0.15345515190783254,3607,0.8158166651267346,Rainy,3,Yes,1.0,0.565480688357599,0.6666666666666666,1
84d67c4f-f0df-4684-b28e-41225894f7f1,32,Male,Asian-SAARC,6,0.4642857142857143,Monsoon,Resort,Education,0,0.7052777515921381,196,0.8025044544637882,Cloudy,1,No,1.0,0.44810221889652335,0.0,0
143029a9-d88f-4c94-88b7-63d5e519dd7e,61,Other,Oceania,4,0.3214285714285714,Summer,Hotel,Tourism,3,0.2432003287579379,3958,0.8457182598139703,Sunny,3,Yes,1.0,0.30936562510510046,0.6666666666666666,0
f4d375c1-a293-49fa-b240-d7a14027ab7d,55,Female,Europe,4,0.5714285714285714,Winter,Hotel,Education,3,0.46833878852520705,2808,0.11434696044605414,Rainy,4,Yes,1.0,0.5026542776054302,0.1111111111111111,0
a0017720-200b-4903-8642-6c458d03f17a,63,Male,South American,2,0.3214285714285714,Winter,HomeStay,Family,1,0.5911336951819793,3436,0.9695708524180423,Snowy,1,Yes,0.5,0.33880056459128305,0.5555555555555556,0
17eaec83-8892-442f-9d4b-2bf94d85e9c7,28,Male,Oceania,2,0.8928571428571428,Monsoon,HomeStay,Tourism,8,0.8869036385977597,556,0.9598200209103959,Rainy,4,Yes,0.0,0.7574772404200862,0.7777777777777777,1
9780c215-2b2b-48e9-a417-c09380a8a23d,29,Other,South American,4,0.2142857142857143,Winter,Resort,Business,8,0.8889194029728301,4468,0.3566899084875028,Rainy,0,Yes,0.5,0.5441836091858296,0.4444444444444444,0
2bd3cdcd-2779-4685-94a5-3fdef10d27c8,45,Female,Asian-Others,5,0.5357142857142857,Monsoon,HomeStay,Family,1,0.7456865641324726,3087,0.06464284356899272,Snowy,1,Yes,1.0,0.8774118076100184,1.0,0
e6e987ca-b87b-4384-9fdd-de2ea8a2b7ad,15,Other,North American,8,0.0,Summer,Resort,Business,8,0.03455636967989771,4188,0.1659680592822779,Sunny,3,No,1.0,0.5438335393675852,0.2222222222222222,0
ec86a890-d7b0-4bdc-966e-3cbe9aea622f,67,Female,Oceania,6,0.5714285714285714,Monsoon,Hotel,Education,5,0.5748903235805389,3984,0.9930783799459287,Snowy,0,Yes,0.5,0.238300700100087,0.7777777777777777,0
dd20c3bf-d342-4f08-8a8b-b5b490494583,68,Female,Asian-Others,4,0.7142857142857143,Winter,Hotel,Family,7,0.7865681182573194,1131,0.5625655413589189,Sunny,4,Yes,0.5,0.851634710887714,0.7777777777777777,1
f2d3f761-0ba3-4279-94cb-056407437c3b,68,Female,Oceania,7,0.9999999999999999,Winter,Hotel,Tourism,9,0.01667350465909366,307,0.3558406909605183,Snowy,4,No,1.0,0.557519928369417,0.3333333333333333,0
43c07d43-93a7-4792-8561-b8dca4364fcd,17,Male,Oceania,8,0.2857142857142857,Monsoon,Hostel,Family,3,0.5494847456981837,2037,0.2873109617155746,Cloudy,3,Yes,0.0,0.20685345571660693,0.7777777777777777,0
92779574-c457-4cc3-b5f7-89bca6b07458,30,Other,Asian-Others,2,0.17857142857142855,Monsoon,Resort,Business,1,0.857804234296464,1246,0.2560495393554173,Sunny,0,No,1.0,0.623863268870256,0.4444444444444444,0
07c0d116-a394-4d54-9e3c-5a886aa56e6d,37,Other,Europe,7,0.6428571428571428,Monsoon,Hotel,Tourism,1,0.47384333828369585,4399,0.6638688924030658,Rainy,2,No,0.5,0.3578533983520721,0.4444444444444444,0
8baaf744-a08d-421b-a395-4cb17f7f6c0a,25,Female,Asian-SAARC,2,0.42857142857142855,Fall,Resort,Family,8,0.003481395742314014,2664,0.418708207683837,Cloudy,3,Yes,1.0,0.844942936148209,0.2222222222222222,0
4d560a3d-f4e7-469a-a454-09374a27ebf2,26,Male,South American,2,0.07142857142857142,Winter,HomeStay,Family,0,0.010393931014106031,542,0.9656139193027337,Sunny,4,Yes,1.0,0.4535150654238692,0.6666666666666666,0
ceae71cf-ce00-4af0-beb0-51817ba24588,24,Male,Oceania,8,0.2142857142857143,Winter,HomeStay,Family,6,0.41633254080363324,4884,0.6835909944413352,Sunny,1,No,0.0,0.7268815621098023,0.8888888888888888,0
741b77f5-4c24-4053-a7f5-ae02af5b8f47,46,Other,South American,2,0.75,Fall,Hotel,Family,2,0.15450139491987336,932,0.7919675018647911,Sunny,0,Yes,1.0,0.0954569880524499,0.8888888888888888,0
2877f5d9-0f56-45f8-b048-faa112ae5c22,30,Male,North American,9,0.2857142857142857,Monsoon,Resort,Tourism,2,0.6643401779181256,1561,0.2918571551516327,Snowy,2,No,1.0,0.39619251830582325,0.0,0
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,22,Male,Asian-Others,1,0.75,Summer,Hotel,Business,1,0.7087233279002277,3616,0.07795672643092999,Sunny,1,Yes,1.0,0.9838930637252271,0.0,0
24c778a5-9b4e-464b-9716-dc2e343ada2a,52,Female,South American,9,0.14285714285714285,Monsoon,HomeStay,Family,9,0.17739033678956567,1259,0.4872538635245053,Rainy,0,No,0.5,0.8089680195845821,1.0,0
51beb80e-b7e6-414c-9c8a-49225005680f,26,Male,Asian-Others,1,0.3214285714285714,Monsoon,Hotel,Tourism,5,0.8885973424531651,486,0.31373246538323896,Sunny,3,Yes,0.5,0.15991460702226204,0.4444444444444444,0
586a346a-dc5b-47d1-bcef-1972bbf483ce,38,Female,South American,2,0.7857142857142857,Fall,Resort,Business,9,0.4416240320318626,2141,0.20105218945713402,Rainy,3,Yes,0.0,0.27783485789536144,0.0,0
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,42,Other,Asian-SAARC,6,0.5714285714285714,Winter,HomeStay,Family,1,0.14232916178508703,2653,0.9528247057183087,Rainy,0,No,1.0,0.3299294714364649,0.3333333333333333,0
1b2ededb-8fc8-4fc0-83d5-bceb5edbb8ee,67,Male,Asian-SAARC,6,0.39285714285714285,Monsoon,Hostel,Business,9,0.7642188516836387,1818,0.4433483659368317,Rainy,2,No,0.5,0.6507431313689257,0.0,0
1f5d988f-776a-4f09-bde2-885951b1943c,22,Other,Asian-SAARC,1,0.7857142857142857,Winter,HomeStay,Business,3,0.7899617886417053,4875,0.17363335558400203,Cloudy,0,No,0.0,0.75746011807717,0.1111111111111111,0
24108e9a-3f77-4cae-b318-b96d44790612,42,Other,Asian-SAARC,7,0.5357142857142857,Spring,Hostel,Tourism,9,0.6391654006625029,4150,0.19761412723069968,Rainy,1,No,1.0,0.7499858188743568,0.1111111111111111,0
f204be89-4a4b-4563-8cf4-77ef18c8a616,50,Male,Asian-SAARC,8,0.07142857142857142,Winter,Hotel,Business,8,0.853502293632412,3509,0.27980589525979327,Snowy,1,Yes,0.0,0.5101359606634847,0.3333333333333333,0
6b0ae0e3-9d89-4047-9d39-d7936257a4a2,40,Male,Asian-SAARC,2,0.8571428571428571,Summer,Hotel,Tourism,8,0.7373192904657851,789,0.9995743087585803,Sunny,3,No,0.0,0.8113302111357253,0.7777777777777777,1
e6fdd7af-dd84-4acc-b672-94643f8ea40a,22,Other,Asian-Others,8,0.75,Summer,Resort,Family,5,0.882264862763138,1269,0.26708712200658435,Snowy,0,No,0.0,0.4372800542615576,0.1111111111111111,0
ef0a573d-53d2-456d-9040-158728e213bc,64,Male,Oceania,9,0.2857142857142857,Monsoon,Hostel,Business,3,0.4335979890927857,1052,0.32797571561405325,Cloudy,3,Yes,0.0,0.12382468159339202,0.8888888888888888,0
3098f7b2-500e-45c0-b89b-df7f93e34c35,42,Female,South American,6,0.9999999999999999,Winter,Hotel,Business,6,0.7475514099080725,4979,0.6590364545589714,Sunny,2,Yes,0.0,0.564748671614583,0.8888888888888888,1
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,42,Female,Asian-SAARC,5,0.5,Monsoon,Hostel,Education,0,0.9999022428609862,4690,0.2930789552723526,Rainy,1,No,0.0,0.9529275389398412,0.1111111111111111,0
e10b1a47-7fae-4748-b781-321e83c501cb,51,Male,Asian-Others,9,0.14285714285714285,Fall,Hotel,Family,3,0.7248678253262871,3596,0.2147954606151535,Sunny,4,Yes,0.0,0.7934886478321125,0.0,0
170d7507-05ee-41d4-bf53-a88e4efc8248,55,Other,Asian-Others,9,0.7857142857142857,Summer,HomeStay,Family,4,0.11364471012065495,4017,0.15753596493590552,Cloudy,4,No,1.0,0.579019216913916,1.0,0
750d112e-8164-4eec-a4ab-851bf1fac6e7,50,Male,Asian-Others,1,0.42857142857142855,Monsoon,Hotel,Education,7,0.5180944242580814,4942,0.3118305136349341,Cloudy,0,Yes,1.0,0.6471803003603086,1.0,0
95560a2d-3713-4466-bda0-6476f778c676,41,Male,Oceania,3,0.4642857142857143,Fall,Resort,Education,1,0.5871772583171688,2584,0.10472922451607816,Snowy,0,No,0.0,0.9311702833827321,0.8888888888888888,0
4806f804-0cf0-474c-8c74-dc0f5a575539,68,Other,South American,9,0.6785714285714285,Monsoon,HomeStay,Tourism,4,0.1737183586019984,1954,0.017319019182341244,Sunny,4,Yes,1.0,0.42853757418480964,0.1111111111111111,0
d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,31,Other,Oceania,2,0.5,Winter,Resort,Tourism,5,0.9630136042101592,3539,0.8045849759362883,Sunny,0,No,0.0,0.3315091009603396,0.7777777777777777,0
4926ce5f-7878-4140-ac2a-4f71a77d95f1,23,Female,Europe,4,0.5357142857142857,Winter,HomeStay,Business,4,0.17508852752952997,3331,0.1367601833489219,Sunny,1,No,1.0,0.9778882525650306,0.2222222222222222,0
1b84edc3-d8e0-49de-8217-ea0e896490ab,47,Other,Asian-Others,4,0.7857142857142857,Winter,Hostel,Business,8,0.17706821034011805,2697,0.7758737813066134,Snowy,2,Yes,0.5,0.8639961309388602,0.0,1
43b47ee5-e1e8-4e7e-a249-8f666e51484d,67,Female,Europe,2,0.42857142857142855,Winter,Resort,Business,9,0.9152519364311859,4083,0.7974742791300243,Cloudy,2,Yes,0.0,0.3231516716331916,0.0,0
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,34,Other,North American,3,0.5714285714285714,Spring,Hotel,Business,0,0.464939766160952,2291,0.5374315519177469,Rainy,3,No,0.5,0.46400455301885923,1.0,0
0d18ab95-668c-4477-8b95-017c5dae1201,27,Male,Asian-SAARC,3,0.7857142857142857,Fall,Hostel,Tourism,2,0.06260948986785252,2735,0.30882495519064257,Sunny,1,No,0.0,0.41526198797172587,0.1111111111111111,0
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,42,Female,Asian-SAARC,1,0.25,Fall,Hotel,Family,1,0.5980254098267822,756,0.14390951550968775,Snowy,0,Yes,0.0,0.1490605545471588,0.6666666666666666,0
62e7c1a6-12d2-4a06-89e1-cd138da00495,62,Female,Oceania,6,0.7142857142857143,Winter,HomeStay,Business,2,0.6016670927416643,3912,0.7366387028991701,Snowy,0,Yes,0.5,0.9584500210658876,0.5555555555555556,1
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,43,Female,South American,8,0.03571428571428571,Spring,HomeStay,Family,9,0.06392299154165941,3440,0.601001629710755,Rainy,3,Yes,0.5,0.4044874267953482,0.1111111111111111,0
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,27,Male,Europe,3,0.14285714285714285,Winter,Hotel,Business,8,0.9726519669349872,4011,0.6551555182584182,Cloudy,3,Yes,0.5,0.8758918657565916,0.3333333333333333,1
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,60,Male,South American,5,0.17857142857142855,Spring,Hotel,Education,8,0.543825693053157,1896,0.007325390375002877,Sunny,0,Yes,0.0,0.18935425002655595,0.1111111111111111,0
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,49,Male,Oceania,1,0.39285714285714285,Winter,Hostel,Business,9,0.5596037295446034,4463,0.9276589667748146,Sunny,0,Yes,0.5,0.5481639976845487,0.0,1
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,20,Male,Asian-SAARC,7,0.6071428571428571,Summer,Hotel,Business,1,0.519892515735799,1862,0.06503965335470871,Snowy,1,Yes,0.5,0.02382323805992373,0.2222222222222222,0
24eeb4a6-c145-45c7-9d98-6115f05eeefe,32,Male,South American,1,0.75,Summer,Resort,Business,2,0.6105794600003936,4572,0.36604124353932,Cloudy,3,Yes,1.0,0.7646917913615333,0.3333333333333333,0
66c14dca-8255-4a61-9a3b-031932f57510,65,Female,South American,9,0.75,Monsoon,Resort,Tourism,3,0.2638776047339757,3385,0.40200506272669156,Sunny,1,Yes,1.0,0.5812342896349433,1.0,0
09f64405-0b99-4034-8a4e-255280051b10,19,Male,Asian-SAARC,8,0.0,Winter,Hotel,Education,8,0.286837068646221,1685,0.0,Rainy,0,No,0.5,0.6259467563058605,0.4444444444444444,0
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,61,Female,Europe,7,0.5714285714285714,Fall,Resort,Business,2,0.5111093553404822,3663,0.4965353181022626,Cloudy,4,Yes,0.5,0.05160558985707689,0.4444444444444444,0
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,39,Male,Asian-SAARC,7,0.35714285714285715,Monsoon,Hotel,Business,6,0.8066861595004448,2540,0.7526684667714161,Cloudy,4,Yes,0.5,0.21105420340806555,0.6666666666666666,0
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,16,Other,South American,5,0.3214285714285714,Summer,Hostel,Family,2,0.049275409544259394,4684,0.8232420489382658,Snowy,0,No,0.5,0.07423419443823501,1.0,0
518b2f21-9cf2-4859-ae6e-2e7253f591dc,24,Female,Europe,5,0.6428571428571428,Winter,Resort,Education,6,0.6032461852926047,4917,0.8794611409245396,Snowy,3,No,1.0,0.2889943042251528,0.7777777777777777,0
9dd2f9de-fd98-4e33-a498-abe92999bbef,44,Other,Europe,5,0.4642857142857143,Monsoon,Resort,Business,6,0.8067785191241014,3200,0.4871497263543335,Sunny,4,No,0.0,0.6277977031473831,0.8888888888888888,0
97fe56c5-4c9a-4f24-97b4-c294bd44089d,64,Female,Asian-SAARC,1,0.8928571428571428,Winter,Hotel,Family,8,0.15641148611110883,3344,0.6302981261936871,Snowy,3,No,0.5,0.5664942502290742,0.6666666666666666,1
827c9f8c-d40a-45e9-81df-6517561c9210,59,Other,South American,8,0.3214285714285714,Summer,Resort,Family,1,0.014406237325292268,1140,0.07829056952576649,Cloudy,4,No,0.5,0.6124959295068589,0.4444444444444444,0
901bcdef-b56f-48ce-bd66-971e88476c56,19,Male,Oceania,1,0.5,Monsoon,HomeStay,Tourism,5,0.31232885536028904,3227,0.4874695986753246,Sunny,3,No,1.0,0.5495455949571851,0.8888888888888888,0
044251db-d0d4-4a67-b992-8faa4cbf131d,69,Male,South American,4,0.9642857142857143,Summer,Hostel,Family,8,0.5879737937250571,2373,0.15370835442920835,Sunny,4,Yes,0.5,0.27309570556419605,0.7777777777777777,0
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,47,Male,Asian-Others,9,0.6428571428571428,Spring,Hostel,Business,1,0.13776287378316654,3729,0.3688830634359692,Cloudy,3,No,0.5,0.24455092567606426,1.0,0
4ec3f970-956d-40e4-aaa2-6216fada98f5,68,Female,North American,9,0.10714285714285714,Summer,Resort,Tourism,1,0.42582626306192617,2214,0.32848003800374603,Sunny,1,No,1.0,0.13701465018941994,0.8888888888888888,0
df41e335-b9ae-48e4-a615-99c8cbf81f86,15,Other,Oceania,5,0.03571428571428571,Winter,Resort,Tourism,4,0.552123683227447,1777,0.42286766782350627,Rainy,3,No,0.5,0.8496120396657277,1.0,0
98cf1188-06d2-4913-a117-3719b023a0ea,32,Male,Europe,4,0.2857142857142857,Fall,HomeStay,Business,9,0.5987215464292955,3194,0.5712031594557482,Rainy,1,Yes,0.5,0.6168290309381823,0.7777777777777777,1
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,46,Other,Oceania,3,0.3214285714285714,Summer,HomeStay,Education,9,0.27399744895343386,1098,0.9029787580477683,Sunny,1,No,1.0,0.1865066923871108,0.5555555555555556,0
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,61,Other,Europe,3,0.9642857142857143,Fall,Resort,Family,9,0.39971320501010654,2384,0.3937647424670604,Snowy,0,Yes,0.0,0.17719740167930573,0.3333333333333333,0
0d259caa-b8ad-4d87-ba40-45dd93dfd907,63,Male,Europe,5,0.35714285714285715,Spring,Resort,Tourism,7,0.7783174552321857,1689,0.9813598335229715,Rainy,1,No,0.5,0.8735964964240902,0.8888888888888888,1
86341718-2ba6-4db3-bafe-b1149561c813,25,Male,Oceania,1,0.4642857142857143,Monsoon,HomeStay,Education,8,0.941319780454123,1261,0.7588975756645921,Sunny,2,No,0.5,0.7431844788995947,0.8888888888888888,1
c64c9647-9ea7-417c-b89f-7039a107cc46,35,Other,Europe,5,0.2142857142857143,Monsoon,Hotel,Business,1,0.8619236256362136,2620,0.5109503249970161,Rainy,1,Yes,0.0,0.6597840880664441,1.0,0
d25864f2-25d4-40fc-a154-2765d756ba9c,40,Male,Europe,6,0.7857142857142857,Fall,HomeStay,Family,4,0.5640950045324763,3955,0.643710022960377,Snowy,3,Yes,1.0,0.40704120390747855,1.0,0
9293f705-0815-4147-be00-980eae441e21,39,Male,Asian-Others,7,0.5,Monsoon,Hotel,Family,6,0.4099843657260134,4748,0.101031737342297,Cloudy,1,No,0.0,0.2620333740523807,0.8888888888888888,0
30d73df7-1c22-4cea-b355-56a5f2bd92f2,36,Male,South American,9,0.75,Summer,Hostel,Tourism,5,0.3325879416727497,794,0.8445292901138967,Sunny,3,Yes,0.5,0.9800992695080258,1.0,1
6b352f85-504e-4687-b0e7-e75604d9145e,41,Female,South American,3,0.6428571428571428,Fall,Hostel,Family,5,0.12442588665689756,4512,0.581941330662504,Sunny,3,Yes,0.0,0.7977380671271252,0.2222222222222222,0
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,63,Other,North American,2,0.75,Winter,HomeStay,Family,6,0.10600623228512863,4963,0.9863040993131486,Sunny,2,No,1.0,0.301869803223096,0.2222222222222222,0
9c89d374-c664-45a7-8077-3e33690e7e62,27,Other,North American,3,0.5,Summer,Hotel,Family,2,0.6882657663574884,3898,0.6361000451776009,Sunny,1,No,0.5,0.8481047210876884,0.5555555555555556,1
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,47,Female,Asian-Others,9,0.9642857142857143,Summer,HomeStay,Family,2,0.259368759022371,3783,0.8341025106144052,Sunny,1,No,1.0,0.7593989020880858,0.5555555555555556,1
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,48,Other,North American,7,0.8214285714285714,Summer,HomeStay,Business,9,0.2542320315117345,2071,0.7996981327993711,Sunny,4,Yes,1.0,0.2971672615517732,0.5555555555555556,0
8f964685-3514-4890-84c8-6c4623595fa4,55,Male,Oceania,9,0.25,Winter,Hotel,Education,8,0.9983445215786483,1603,0.34466199837318734,Snowy,4,No,0.0,0.4267461603354987,0.4444444444444444,0
7a768555-a987-4218-bf84-faef5336723b,49,Other,Asian-SAARC,2,0.35714285714285715,Spring,HomeStay,Business,7,0.18744432394084892,3349,0.2586726636619687,Cloudy,0,No,0.0,0.18594866622962516,0.4444444444444444,0
f4e95734-5052-4700-a077-96a38685abaa,15,Male,Asian-SAARC,5,0.9999999999999999,Monsoon,Hostel,Business,4,0.14754707463820627,4318,0.4298319160668338,Snowy,3,Yes,1.0,0.1109859992966801,0.1111111111111111,0
887b03e5-e980-4808-b5ac-824c2c55aef7,35,Female,Asian-SAARC,4,0.2857142857142857,Fall,Resort,Tourism,5,0.09813408615690648,3342,0.46663909311214913,Snowy,2,Yes,1.0,0.7231992076572296,0.6666666666666666,0
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,62,Male,Asian-Others,2,0.5,Spring,Resort,Family,9,0.5796289375931982,1968,0.239115169636865,Cloudy,4,No,0.5,0.2675742251523412,0.3333333333333333,0
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,69,Other,Asian-Others,9,0.0,Fall,HomeStay,Business,0,0.6277248501373834,1771,0.8946865986989422,Snowy,1,Yes,1.0,0.8205766453617036,0.2222222222222222,1
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,20,Other,Europe,9,0.0,Monsoon,Hotel,Family,9,0.36488438898344266,1182,0.5420673712709243,Rainy,0,No,1.0,0.9962705207325607,0.7777777777777777,1
f5141058-3138-4975-bbf3-3a349c2dfa97,42,Other,Asian-SAARC,6,0.6428571428571428,Winter,Hotel,Business,0,0.535202351963908,1828,0.9786686857737082,Snowy,2,Yes,0.0,0.07652502049763843,0.3333333333333333,0
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,31,Female,Oceania,6,0.07142857142857142,Summer,Hostel,Business,3,0.7883855928605781,3951,0.8099697490299018,Sunny,1,No,1.0,0.47326669998515447,0.3333333333333333,0
fb756923-f910-4bb3-b105-32523990e2c9,19,Female,North American,8,0.3214285714285714,Summer,Hotel,Tourism,1,0.8181133665355104,2242,0.5552456424159375,Rainy,1,Yes,1.0,0.8025650221733206,0.7777777777777777,1
b4746349-49fc-4cd8-856b-ad4c4c3077c4,45,Other,Oceania,6,0.25,Winter,Hotel,Education,6,0.9580301672776336,1248,0.9472137956376411,Rainy,3,Yes,0.0,0.7894425645847655,0.0,1
7d2f4e58-b47a-4c5b-b0b3-901535102852,19,Male,North American,1,0.5,Spring,Hostel,Education,1,0.824281985000543,353,0.5043334119372123,Cloudy,3,Yes,0.5,0.7604649887904783,0.8888888888888888,1
8f7c1d59-594b-4a3a-bad4-65a15129950d,52,Female,Asian-SAARC,4,0.3214285714285714,Spring,HomeStay,Business,9,0.5646533740799348,4202,0.8871831253680096,Snowy,4,Yes,0.0,0.34912438803784174,0.6666666666666666,0
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,17,Other,Asian-SAARC,7,0.0,Fall,Resort,Tourism,1,0.17916889136526248,3642,0.35736613578299314,Snowy,4,No,0.0,0.45406903817240896,0.1111111111111111,0
